Date,Ticker,Name,12M Low,12M High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Adjusted Price,Adjusted
2014-12-01,NSE,Nairobi Securities Exchange Plc,6.5,13,21.5,22,21.75,21.4,0.35,1.64%,"5,393,800",16.31,,
2014-12-02,NSE,Nairobi Securities Exchange Plc,6.5,13,21.5,22,21.75,21.75,-,-,"50,000",16.31,,
2014-12-03,NSE,Nairobi Securities Exchange Plc,6.5,13,21.5,22,21.7,21.75,-0.05,0.23%,"51,500",16.28,,
2014-12-04,NSE,Nairobi Securities Exchange Plc,6.5,13,21.75,22,21.95,21.7,0.25,1.15%,"324,500",16.46,,
2014-12-05,NSE,Nairobi Securities Exchange Plc,6.5,13,21.75,22,21.9,21.95,-0.05,0.23%,"129,800",16.43,,
2014-12-08,NSE,Nairobi Securities Exchange Plc,6.5,13,21.25,22,21.6,21.9,-0.3,1.37%,"48,600",16.2,,
2014-12-09,NSE,Nairobi Securities Exchange Plc,6.5,13,20.75,21.75,21.1,21.6,-0.5,2.31%,"109,100",15.83,,
2014-12-10,NSE,Nairobi Securities Exchange Plc,7.04,13,20.5,21.5,20.75,21.1,-0.35,1.66%,"110,600",15.56,,
2014-12-11,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21,20.7,20.75,-0.05,0.24%,"62,300",15.53,,
2014-12-15,NSE,Nairobi Securities Exchange Plc,6.5,13,19.35,20.75,20.1,20.7,-0.6,2.90%,"71,600",15.08,,
2014-12-16,NSE,Nairobi Securities Exchange Plc,7.04,13,20,20.75,20.25,20.1,0.15,0.75%,"58,300",15.19,,
2014-12-17,NSE,Nairobi Securities Exchange Plc,6.5,13,19.5,20.5,19.9,20.25,-0.35,1.73%,"181,700",14.93,,
2014-12-18,NSE,Nairobi Securities Exchange Plc,6.5,13,18.5,19.95,19.25,19.9,-0.65,3.27%,"107,900",14.44,,
2014-12-19,NSE,Nairobi Securities Exchange Plc,6.5,13,18.5,19.4,18.9,19.25,-0.35,1.82%,"167,500",14.18,,
2014-12-22,NSE,Nairobi Securities Exchange Plc,6.5,13,18.6,19.5,19.2,18.9,0.3,1.59%,"396,300",14.4,,
2014-12-23,NSE,Nairobi Securities Exchange Plc,6.5,13,19.25,21,19.3,19.2,0.1,0.52%,"2,307,700",14.48,,
2014-12-24,NSE,Nairobi Securities Exchange Plc,7,13,19.5,21,19.7,19.3,0.4,2.07%,"82,600",14.78,,
2014-12-29,NSE,Nairobi Securities Exchange Plc,6.5,13,19.7,20.75,19.95,19.7,0.25,1.27%,"104,000",14.96,,
2014-12-30,NSE,Nairobi Securities Exchange Plc,6.5,13,19.65,20.75,20.15,19.95,0.2,1.00%,"93,400",15.11,,
2014-12-31,NSE,Nairobi Securities Exchange Plc,7.04,13,19.5,21.25,20.65,20.15,0.5,2.48%,"137,900",15.49,,
2015-01-02,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21.25,20.9,20.65,0.25,1.21%,"31,200",15.68,,
2015-01-05,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21.75,21.45,20.9,0.55,2.63%,"29,800",16.09,,
2015-01-06,NSE,Nairobi Securities Exchange Plc,6.5,13,21.5,22.5,21.95,21.45,0.5,2.33%,"210,100",16.46,,
2015-01-07,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21.75,21.35,21.95,-0.6,2.73%,"74,200",16.01,,
2015-01-08,NSE,Nairobi Securities Exchange Plc,6.5,13,20.25,21.5,21.05,21.35,-0.3,1.41%,"46,400",15.79,,
2015-01-09,NSE,Nairobi Securities Exchange Plc,7.04,13,20.25,21.25,20.65,21.05,-0.4,1.90%,"32,100",15.49,,
2015-01-12,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21,20.75,20.65,0.1,0.48%,"46,100",15.56,,
2015-01-13,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21,20.95,20.75,0.2,0.96%,"70,700",15.71,,
2015-01-14,NSE,Nairobi Securities Exchange Plc,6.5,13,20.75,21,20.95,20.95,-,-,"128,900",15.71,,
2015-01-15,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21,20.75,20.95,-0.2,0.95%,"84,700",15.56,,
2015-01-16,NSE,Nairobi Securities Exchange Plc,6.5,13,20.25,20.75,20.5,20.75,-0.25,1.20%,"132,300",15.38,,
2015-01-19,NSE,Nairobi Securities Exchange Plc,6.5,13,19.75,20.75,20,20.5,-0.5,2.44%,"224,100",15,,
2015-01-20,NSE,Nairobi Securities Exchange Plc,6.5,13,19.05,21,19.95,20,-0.05,0.25%,"489,100",14.96,,
2015-01-21,NSE,Nairobi Securities Exchange Plc,7.04,13,19.8,20.75,20.25,19.95,0.3,1.50%,"62,600",15.19,,
2015-01-22,NSE,Nairobi Securities Exchange Plc,6.5,13,20,21,20.6,20.25,0.35,1.73%,"44,200",15.45,,
2015-01-23,NSE,Nairobi Securities Exchange Plc,6.5,13,20,21,20.55,20.6,-0.05,0.24%,"52,500",15.41,,
2015-01-26,NSE,Nairobi Securities Exchange Plc,6.5,13,19.9,21.75,20.5,20.55,-0.05,0.24%,"145,700",15.38,,
2015-01-27,NSE,Nairobi Securities Exchange Plc,6.5,13,19.55,21,19.95,20.5,-0.55,2.68%,"87,200",14.96,,
2015-01-28,NSE,Nairobi Securities Exchange Plc,6.5,13,20,21,20.85,19.95,0.9,4.51%,"108,100",15.64,,
2015-01-29,NSE,Nairobi Securities Exchange Plc,6.5,13,19.95,20.75,20.1,20.85,-0.75,3.60%,"13,000",15.08,,
2015-01-30,NSE,Nairobi Securities Exchange Plc,6.5,13,19.6,20.5,20,20.1,-0.1,0.50%,"34,200",15,,
